"Country.Region","Date","positive","deaths","recovered","currently_positive","positive_diff","deaths_diff","recovered_diff","roll_avg"
"Austria",2020-03-17,1332,3,1,1328,314,0,-5,269.142857142857
"Austria",2020-03-18,1646,4,9,1633,314,1,8,308.428571428571
"Austria",2020-03-19,2013,6,9,1998,367,2,0,388.857142857143
"Austria",2020-03-20,2388,6,9,2373,375,0,0,493.714285714286
"Austria",2020-03-21,2814,8,9,2797,426,2,0,564.428571428571
"Austria",2020-03-22,3582,16,9,3557,768,8,0,563.142857142857
"Austria",2020-03-23,4474,21,9,4444,892,5,0,699.428571428571
"Austria",2020-03-24,5283,28,9,5246,809,7,0,752.714285714286
"Austria",2020-03-25,5588,30,9,5549,305,2,0,779.571428571429
"Austria",2020-03-26,6909,49,112,6748,1321,19,103,743.714285714286
"Austria",2020-03-27,7657,58,225,7374,748,9,113,734.857142857143
"Austria",2020-03-28,8271,68,225,7978,614,10,0,699.571428571429
"Austria",2020-03-29,8788,86,479,8223,517,18,254,731.857142857143
"Austria",2020-03-30,9618,108,636,8874,830,22,157,602.857142857143
"Austria",2020-03-31,10180,128,1095,8957,562,20,459,552.428571428571
"Austria",2020-04-01,10711,146,1436,9129,531,18,341,501.428571428571
"Austria",2020-04-02,11129,158,1749,9222,418,12,313,466.142857142857
"Austria",2020-04-03,11524,168,2022,9334,395,10,273,382.714285714286
"Austria",2020-04-04,11781,186,2507,9088,257,18,485,351.285714285714
"Austria",2020-04-05,12051,204,2998,8849,270,18,491,318.714285714286
"Austria",2020-04-06,12297,220,3463,8614,246,16,465,302.142857142857
"Austria",2020-04-07,12639,243,4046,8350,342,23,583,290.142857142857
"Austria",2020-04-08,12942,273,4512,8157,303,30,466,289.285714285714
"Austria",2020-04-09,13244,295,5240,7709,302,22,728,270.571428571429
"Austria",2020-04-10,13555,319,6064,7172,311,24,824,249.142857142857
"Austria",2020-04-11,13806,337,6604,6865,251,18,540,226.714285714286
"Austria",2020-04-12,13945,350,6987,6608,139,13,383,199.142857142857
"Austria",2020-04-13,14041,368,7343,6330,96,18,356,176
"Austria",2020-04-14,14226,384,7633,6209,185,16,290,148.571428571429
"Austria",2020-04-15,14336,393,8098,5845,110,9,465,123.571428571429
"Austria",2020-04-16,14476,410,8986,5080,140,17,888,114.857142857143
"Austria",2020-04-17,14595,431,9704,4460,119,21,718,107.714285714286
"Austria",2020-04-18,14671,443,10214,4014,76,12,510,92.4285714285714
"Austria",2020-04-19,14749,452,10501,3796,78,9,287,84.1428571428571
"Austria",2020-04-20,14795,470,10631,3694,46,18,130,75.1428571428571
"Austria",2020-04-21,14873,491,10971,3411,78,21,340,68
"Austria",2020-04-22,14925,510,11328,3087,52,19,357,68.1428571428571
"Austria",2020-04-23,15002,522,11694,2786,77,12,366,68
"Austria",2020-04-24,15071,530,11872,2669,69,8,178,68.4285714285714
"Austria",2020-04-25,15148,536,12103,2509,77,6,231,69.1428571428571
"Austria",2020-04-26,15225,542,12282,2401,77,6,179,68.1428571428571
"Austria",2020-04-27,15274,549,12362,2363,49,7,80,64.2857142857143
"Austria",2020-04-28,15357,569,12580,2208,83,20,218,65.7142857142857
"Austria",2020-04-29,15402,580,12779,2043,45,11,199,58.5714285714286
"Austria",2020-04-30,15452,584,12907,1961,50,4,128,53.1428571428571
"Austria",2020-05-01,15531,589,13110,1832,79,5,203,49.5714285714286
"Austria",2020-05-02,15558,596,13180,1782,27,7,70,41.8571428571429
"Austria",2020-05-03,15597,598,13228,1771,39,2,48,40.2857142857143
"Austria",2020-05-04,15621,600,13316,1705,24,2,88,42.8571428571429
"Austria",2020-05-05,15650,606,13462,1582,29,6,146,34.7142857142857
"Austria",2020-05-06,15684,608,13639,1437,34,2,177,39.2857142857143
"Austria",2020-05-07,15752,609,13698,1445,68,1,59,39.1428571428571
"Austria",2020-05-08,15774,614,13836,1324,22,5,138,37.2857142857143
"Austria",2020-05-09,15833,615,13928,1290,59,1,92,44.4285714285714
"Austria",2020-05-10,15871,618,13991,1262,38,3,63,44.7142857142857
"Austria",2020-05-11,15882,620,14061,1201,11,2,70,43.7142857142857
"Austria",2020-05-12,15961,623,14148,1190,79,3,87,47.8571428571429
"Austria",2020-05-13,15997,624,14304,1069,36,1,156,52.5714285714286
"Austria",2020-05-14,16058,626,14405,1027,61,2,101,53
"Austria",2020-05-15,16109,628,14471,1010,51,2,66,55.2857142857143
"Austria",2020-05-16,16201,629,14524,1048,92,1,53,51.4285714285714
"Austria",2020-05-17,16242,629,14563,1050,41,0,39,50.8571428571429
"Austria",2020-05-18,16269,629,14614,1026,27,0,51,49.4285714285714
"Austria",2020-05-19,16321,632,14678,1011,52,3,64,46.7142857142857
"Austria",2020-05-20,16353,633,14882,838,32,1,204,40.7142857142857
"Austria",2020-05-21,16404,633,14951,820,51,0,69,37.2857142857143
"Austria",2020-05-22,16436,635,15005,796,32,2,54,38.5714285714286
"Austria",2020-05-23,16486,639,15037,810,50,4,32,33.7142857142857
"Austria",2020-05-24,16503,640,15063,800,17,1,26,34
"Austria",2020-05-25,16539,641,15138,760,36,1,75,32
"Austria",2020-05-26,16557,643,15182,732,18,2,44,31.2857142857143
"Austria",2020-05-27,16591,645,15228,718,34,2,46,28.4285714285714
"Austria",2020-05-28,16628,668,15286,674,37,23,58,32.5714285714286
"Austria",2020-05-29,16655,668,15347,640,27,0,61,27.7142857142857
"Austria",2020-05-30,16685,668,15520,497,30,0,173,28.8571428571429
"Austria",2020-05-31,16731,668,15593,470,46,0,73,25.7142857142857
"Austria",2020-06-01,16733,668,15596,469,2,0,3,25.2857142857143
"Austria",2020-06-02,16759,669,15629,461,26,1,33,26.8571428571429
"Austria",2020-06-03,16771,670,15672,429,12,1,43,30.4285714285714
"Austria",2020-06-04,16805,670,15717,418,34,0,45,24.4285714285714
"Austria",2020-06-05,16843,672,15742,429,38,2,25,33.5714285714286
"Austria",2020-06-06,16898,672,15789,437,55,0,47,31.4285714285714
"Austria",2020-06-07,16902,672,15793,437,4,0,4,33.4285714285714
"Austria",2020-06-08,16968,672,15839,457,66,0,46,32.7142857142857
"Austria",2020-06-09,16979,672,15875,432,11,0,36,31.5714285714286
"Austria",2020-06-10,17005,673,15910,422,26,1,35,25.7142857142857
"Austria",2020-06-11,17034,674,15949,411,29,1,39,29.5714285714286
"Austria",2020-06-12,17064,675,15985,404,30,1,36,23.8571428571429
"Austria",2020-06-13,17078,677,16012,389,14,2,27,30
"Austria",2020-06-14,17109,677,16059,373,31,0,47,28.2857142857143
"Austria",2020-06-15,17135,678,16066,391,26,1,7,27
"Austria",2020-06-16,17189,681,16089,419,54,3,23,29.5714285714286
"Austria",2020-06-17,17203,687,16099,417,14,6,10,35
"Austria",2020-06-18,17223,688,16101,434,20,1,2,33.1428571428571
"Austria",2020-06-19,17271,688,16141,442,48,0,40,35
"Austria",2020-06-20,17323,688,16175,460,52,0,34,31.2857142857143
"Austria",2020-06-21,17341,690,16197,454,18,2,22,35.1428571428571
"Austria",2020-06-22,17380,690,16241,449,39,0,44,36.2857142857143
"Austria",2020-06-23,17408,693,16261,454,28,3,20,35.8571428571429
"Austria",2020-06-24,17449,693,16282,474,41,0,21,36.7142857142857
"Austria",2020-06-25,17477,698,16320,459,28,5,38,44.7142857142857
"Austria",2020-06-26,17522,698,16348,476,45,0,28,49
"Austria",2020-06-27,17580,700,16371,509,58,2,23,51.1428571428571
"Austria",2020-06-28,17654,702,16401,551,74,2,30,60.5714285714286
"Austria",2020-06-29,17723,703,16420,600,69,1,19,66.2857142857143
"Austria",2020-06-30,17766,705,16478,583,43,2,58,75.4285714285714
"Austria",2020-07-01,17873,705,16491,677,107,0,13,83.5714285714286
"Austria",2020-07-02,17941,705,16514,722,68,0,23,89.4285714285714
"Austria",2020-07-03,18050,705,16558,787,109,0,44,91.7142857142857
"Austria",2020-07-04,18165,705,16607,853,115,0,49,93.5714285714286
"Austria",2020-07-05,18280,706,16615,959,115,1,8,91.4285714285714
"Austria",2020-07-06,18365,706,16647,1012,85,0,32,96.2857142857143
"Austria",2020-07-07,18421,706,16686,1029,56,0,39,94.1428571428571
"Austria",2020-07-08,18513,706,16721,1086,92,0,35,88.2857142857143
"Austria",2020-07-09,18615,706,16758,1151,102,0,37,88.1428571428571
"Austria",2020-07-10,18709,706,16808,1195,94,0,50,83.2857142857143
"Austria",2020-07-11,18783,706,16864,1213,74,0,56,85.7142857142857
"Austria",2020-07-12,18897,708,16952,1237,114,2,88,91.5714285714286
"Austria",2020-07-13,18948,708,17000,1240,51,0,48,93.5714285714286
"Austria",2020-07-14,19021,709,17073,1239,73,1,73,104.285714285714
"Austria",2020-07-15,19154,710,17175,1269,133,1,102,112.857142857143
"Austria",2020-07-16,19270,711,17244,1315,116,1,69,108.285714285714
"Austria",2020-07-17,19439,711,17335,1393,169,0,91,113.571428571429
"Austria",2020-07-18,19573,711,17501,1361,134,0,166,115.142857142857
"Austria",2020-07-19,19655,711,17599,1345,82,0,98,110.714285714286
"Austria",2020-07-20,19743,711,17659,1373,88,0,60,118.428571428571
"Austria",2020-07-21,19827,710,17716,1401,84,-1,57,110.714285714286
"Austria",2020-07-22,19929,711,17849,1369,102,1,133,109.285714285714
"Austria",2020-07-23,20099,711,17943,1445,170,0,94,116.714285714286
"Austria",2020-07-24,20214,711,18042,1461,115,0,99,116.428571428571
"Austria",2020-07-25,20338,712,18124,1502,124,1,82,121.428571428571
"Austria",2020-07-26,20472,712,18209,1551,134,0,85,131.571428571429
"Austria",2020-07-27,20558,713,18246,1599,86,1,37,122.285714285714
"Austria",2020-07-28,20677,713,18379,1585,119,0,133,130.857142857143
"Austria",2020-07-29,20850,716,18528,1606,173,3,149,124.857142857143
"Austria",2020-07-30,20955,718,18628,1609,105,2,100,118.857142857143
"Austria",2020-07-31,21130,718,18758,1654,175,0,130,118.142857142857
"Austria",2020-08-01,21212,718,18911,1583,82,0,153,114.857142857143
"Austria",2020-08-02,21304,718,18984,1602,92,0,73,102.285714285714
"Austria",2020-08-03,21385,718,19063,1604,81,0,79,105.857142857143
"Austria",2020-08-04,21481,719,19336,1426,96,1,273,101
"Austria",2020-08-05,21566,719,19464,1383,85,0,128,101
"Austria",2020-08-06,21696,719,19596,1381,130,0,132,104.142857142857
"Austria",2020-08-07,21837,720,19690,1427,141,1,94,103
"Austria",2020-08-08,21919,721,19812,1386,82,1,122,109.142857142857
"Austria",2020-08-09,22033,721,19923,1389,114,0,111,124.714285714286
"Austria",2020-08-10,22106,723,20010,1373,73,2,87,128.285714285714
"Austria",2020-08-11,22245,723,20123,1399,139,0,113,148.428571428571
"Austria",2020-08-12,22439,724,20268,1447,194,1,145,180
"Austria",2020-08-13,22594,725,20346,1523,155,1,78,191
"Austria",2020-08-14,22876,725,20499,1652,282,0,153,204
"Austria",2020-08-15,23179,728,20627,1824,303,3,128,226.285714285714
"Austria",2020-08-16,23370,728,20681,1961,191,0,54,235
"Austria",2020-08-17,23534,729,20765,2040,164,1,84,262.428571428571
"Austria",2020-08-18,23829,729,20870,2230,295,0,105,269.428571428571
"Austria",2020-08-19,24084,729,20958,2397,255,0,88,269
"Austria",2020-08-20,24431,729,21093,2609,347,0,135,269
"Austria",2020-08-21,24762,730,21260,2772,331,1,167,280.142857142857
"Austria",2020-08-22,25062,732,21406,2924,300,2,146,268.142857142857
"Austria",2020-08-23,25253,732,21558,2963,191,0,152,278.428571428571
"Austria",2020-08-24,25495,733,21657,3105,242,1,99,275.714285714286
"Austria",2020-08-25,25706,733,21888,3085,211,0,231,261.142857142857
"Austria",2020-08-26,26033,733,22145,3155,327,0,257,274.714285714286
"Austria",2020-08-27,26361,733,22317,3311,328,0,172,273.285714285714
"Austria",2020-08-28,26590,733,22594,3263,229,0,277,277.571428571429
"Austria",2020-08-29,26985,733,22866,3386,395,0,272,276.571428571429
"Austria",2020-08-30,27166,733,23070,3363,181,0,204,276.571428571429
"Austria",2020-08-31,27438,733,23226,3479,272,0,156,287.285714285714
"Austria",2020-09-01,27642,734,23565,3343,204,1,339,305.571428571429
"Austria",2020-09-02,27969,734,23820,3415,327,0,255,300.285714285714
"Austria",2020-09-03,28372,735,24171,3466,403,1,351,300.714285714286
"Austria",2020-09-04,28729,735,24513,3481,357,0,342,303.285714285714
"Austria",2020-09-05,29087,735,24828,3524,358,0,315,348.428571428571
"Austria",2020-09-06,29271,736,25043,3492,184,1,215,373.428571428571
"Austria",2020-09-07,29561,746,25300,3515,290,10,257,410.714285714286
"Austria",2020-09-08,30081,747,25629,3705,520,1,329,442.571428571429
"Austria",2020-09-09,30583,747,25764,4072,502,0,135,515.571428571429
"Austria",2020-09-10,31247,748,26043,4456,664,1,279,555.428571428571
"Austria",2020-09-11,31827,750,26257,4820,580,2,214,568.571428571429
"Austria",2020-09-12,32696,754,26579,5363,869,4,322,603.428571428571
"Austria",2020-09-13,33159,756,26760,5643,463,2,181,641.428571428571
"Austria",2020-09-14,33541,757,27010,5774,382,1,250,658
"Austria",2020-09-15,34305,757,27354,6194,764,0,344,690.571428571429
"Austria",2020-09-16,35073,758,27655,6660,768,1,301,682.571428571429
"Austria",2020-09-17,35853,758,28044,7051,780,0,389,705.142857142857
"Austria",2020-09-18,36661,763,28451,7447,808,5,407,731
"Austria",2020-09-19,37474,765,28961,7748,813,2,510,714
"Austria",2020-09-20,38095,766,29229,8100,621,1,268,701.571428571429
"Austria",2020-09-21,38658,767,29516,8375,563,1,287,709
"Austria",2020-09-22,39303,771,30312,8220,645,4,796,691.285714285714
"Austria",2020-09-23,39984,777,30949,8258,681,6,637,677.142857142857
"Austria",2020-09-24,40816,783,31661,8372,832,6,712,683
"Austria",2020-09-25,41500,786,32301,8413,684,3,640,682
"Austria",2020-09-26,42214,787,33154,8273,714,1,853,676.857142857143
"Austria",2020-09-27,42876,787,33589,8500,662,0,435,689.857142857143
"Austria",2020-09-28,43432,790,34052,8590,556,3,463,695.714285714286
"Austria",2020-09-29,44041,796,34916,8329,609,6,864,696.285714285714
"Austria",2020-09-30,44813,799,35644,8370,772,3,728,745.428571428571
"Austria",2020-10-01,45686,802,36476,8408,873,3,832,752.857142857143
"Austria",2020-10-02,46374,803,37186,8385,688,1,710,780.571428571429
"Austria",2020-10-03,47432,809,38045,8578,1058,6,859,825.428571428571
"Austria",2020-10-04,48146,813,38629,8704,714,4,584,862.142857142857
"Austria",2020-10-05,48896,818,39058,9020,750,5,429,910.142857142857
"Austria",2020-10-06,49819,822,39790,9207,923,4,732,973.428571428571
"Austria",2020-10-07,50848,830,40499,9519,1029,8,709,998.714285714286
"Austria",2020-10-08,52057,838,41289,9930,1209,8,790,1024.71428571429
"Austria",2020-10-09,53188,842,42039,10307,1131,4,750,1057.42857142857
"Austria",2020-10-10,54423,852,42829,10742,1235,10,790,1072.42857142857
"Austria",2020-10-11,55319,851,43448,11020,896,-1,619,1117.71428571429
"Austria",2020-10-12,56298,855,44065,11378,979,4,617,1166.71428571429
"Austria",2020-10-13,57326,861,44949,11516,1028,6,884,1171.28571428571
"Austria",2020-10-14,58672,872,45846,11954,1346,11,897,1244.42857142857
"Austria",2020-10-15,60224,877,46798,12549,1552,5,952,1355.28571428571
"Austria",2020-10-16,61387,882,47618,12887,1163,5,820,1375.57142857143
"Austria",2020-10-17,63134,889,48771,13474,1747,7,1153,1446.42857142857
"Austria",2020-10-18,64806,893,49561,14352,1672,4,790,1533.85714285714
"Austria",2020-10-19,65927,904,50359,14664,1121,11,798,1660
"Austria",2020-10-20,67451,914,51407,15130,1524,10,1048,1861.14285714286
"Austria",2020-10-21,69409,925,52617,15867,1958,11,1210,2127.85714285714
"Austria",2020-10-22,71844,941,53970,16933,2435,16,1353,2286.42857142857
"Austria",2020-10-23,74415,954,55195,18266,2571,13,1225,2477.14285714286
"Austria",2020-10-24,78029,965,56791,20273,3614,11,1596,2664.42857142857
"Austria",2020-10-25,80811,979,57858,21974,2782,14,1067,2869.57142857143
"Austria",2020-10-26,83267,992,59036,23239,2456,13,1178,3157.85714285714
"Austria",2020-10-27,86102,1005,60308,24789,2835,13,1272,3594.42857142857
"Austria",2020-10-28,89496,1027,61684,26785,3394,22,1376,3842.28571428571
"Austria",2020-10-29,93949,1056,63366,29527,4453,29,1682,4152.85714285714
"Austria",2020-10-30,99576,1082,64987,33507,5627,26,1621,4392.71428571429
"Austria",2020-10-31,104925,1109,67226,36590,5349,27,2239,4585.14285714286
"Austria",2020-11-01,109881,1130,69336,39415,4956,21,2110,5086.14285714286
"Austria",2020-11-02,114016,1159,71691,41166,4135,29,2355,5509.42857142857
"Austria",2020-11-03,118198,1192,74292,42714,4182,33,2601,5629
"Austria",2020-11-04,125099,1227,77036,46836,6901,35,2744,6042.14285714286
"Austria",2020-11-05,132515,1268,80604,50643,7416,41,3568,6181.71428571429
"Austria",2020-11-06,138979,1340,83707,53932,6464,72,3103,6390
"Austria",2020-11-07,147220,1377,88273,57570,8241,37,4566,6666.85714285714
"Austria",2020-11-08,153153,1411,91719,60023,5933,34,3446,6754.42857142857
"Austria",2020-11-09,158746,1454,94627,62665,5593,43,2908,7018.14285714286
"Austria",2020-11-10,164866,1499,98663,64704,6120,45,4036,7464.14285714286
"Austria",2020-11-11,172380,1564,103759,67057,7514,65,5096,7295.85714285714
"Austria",2020-11-12,181642,1608,107875,72159,9262,44,4116,7257.57142857143
"Austria",2020-11-13,191228,1661,112728,76839,9586,53,4853,7123.85714285714
"Austria",2020-11-14,198291,1746,119415,77130,7063,85,6687,7104.42857142857
"Austria",2020-11-15,203956,1829,125674,76453,5665,83,6259,7044
"Austria",2020-11-16,208613,1887,129671,77055,4657,58,3997,6720.14285714286
"Austria",2020-11-17,214597,1945,136487,76165,5984,58,6816,6303.28571428571
"Austria",2020-11-18,221688,2054,142738,76896,7091,109,6251,6238.71428571429
"Austria",2020-11-19,228683,2116,149541,77026,6995,62,6803,6176
"Austria",2020-11-20,235351,2224,156483,76644,6668,108,6942,5960
"Austria",2020-11-21,241962,2328,162751,76883,6611,104,6268,5730.42857142857
"Austria",2020-11-22,247188,2388,169260,75540,5226,60,6509,5546.28571428571
"Austria",2020-11-23,250333,2459,175527,72347,3145,71,6267,5336.42857142857
"Austria",2020-11-24,254710,2577,182620,69513,4377,118,7093,5091.57142857143
"Austria",2020-11-25,260512,2667,189059,68786,5802,90,6439,4814.14285714286
"Austria",2020-11-26,266038,2773,196342,66923,5526,106,7283,4645.71428571429
"Austria",2020-11-27,270992,2886,203251,64855,4954,113,6909,4589
"Austria",2020-11-28,275661,3018,210697,61946,4669,132,7446,4397
"Austria",2020-11-29,279708,3105,216998,59605,4047,87,6301,4135.57142857143
"Austria",2020-11-30,282456,3184,221692,57580,2748,79,4694,3913.14285714286
"Austria",2020-12-01,285489,3325,227497,54667,3033,141,5805,3750.42857142857
"Austria",2020-12-02,289461,3446,233657,52358,3972,121,6160,3575.42857142857
"Austria",2020-12-03,293430,3538,238127,51765,3969,92,4470,3388.85714285714
"Austria",2020-12-04,297245,3651,243775,49819,3815,113,5648,3319.57142857143
"Austria",2020-12-05,300689,3757,249441,47491,3444,106,5666,3225.85714285714
"Austria",2020-12-06,303430,3840,252765,46825,2741,83,3324,3077.28571428571
"Austria",2020-12-07,305693,3897,256811,44985,2263,57,4046,2894
"Austria",2020-12-08,308070,4002,262314,41754,2377,105,5503,2762.28571428571
"Austria",2020-12-09,311002,4056,265815,41131,2932,54,3501,NA
"Austria",2020-12-10,313688,4163,269665,39860,2686,107,3850,NA
"Austria",2020-12-11,316581,4289,273503,38789,2893,126,3838,NA
"Azerbaijan",2020-01-22,0,0,0,0,0,0,0,NA
"Azerbaijan",2020-01-23,0,0,0,0,0,0,0,NA
"Azerbaijan",2020-01-24,0,0,0,0,0,0,0,NA
"Azerbaijan",2020-01-25,0,0,0,0,0,0,0,0
"Azerbaijan",2020-01-26,0,0,0,0,0,0,0,0
"Azerbaijan",2020-01-27,0,0,0,0,0,0,0,0
"Azerbaijan",2020-01-28,0,0,0,0,0,0,0,0
"Azerbaijan",2020-01-29,0,0,0,0,0,0,0,0
"Azerbaijan",2020-01-30,0,0,0,0,0,0,0,0
"Azerbaijan",2020-01-31,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-01,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-02,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-03,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-04,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-05,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-06,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-07,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-08,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-09,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-10,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-11,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-12,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-13,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-14,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-15,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-16,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-17,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-18,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-19,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-20,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-21,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-22,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-23,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-24,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-25,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-26,0,0,0,0,0,0,0,0
"Azerbaijan",2020-02-27,0,0,0,0,0,0,0,0.428571428571429
"Azerbaijan",2020-02-28,0,0,0,0,0,0,0,0.428571428571429
"Azerbaijan",2020-02-29,0,0,0,0,0,0,0,0.428571428571429
"Azerbaijan",2020-03-01,3,0,0,3,3,0,0,0.428571428571429
"Azerbaijan",2020-03-02,3,0,0,3,0,0,0,0.857142857142857
"Azerbaijan",2020-03-03,3,0,0,3,0,0,0,0.857142857142857
